symbol,sector,key,value,provenance
CIH,Banques,cost_of_debt,0.055,computed
CIH,Banques,cost_of_equity,0.095,computed
CIH,Banques,cost_of_equity_floor,0.095,scenario
CIH,Banques,country_risk_premium,0.0,macro_config
CIH,Banques,currency,MAD,scenario
CIH,Banques,default_debt_weight,0.3,default
CIH,Banques,default_equity_weight,0.7,default
CIH,Banques,equity_risk_premium,0.06,macro_config
CIH,Banques,fade_years,5.0,default
CIH,Banques,forecast_years,5.0,default
CIH,Banques,justified_multiple_ratio_mask,3.0,default
CIH,Banques,mid_year_discounting,1.0,default
CIH,Banques,mid_year_terminal,0.0,default
CIH,Banques,peer_min_count,3.0,default
CIH,Banques,proxy_weight_cap,0.25,default
CIH,Banques,relative_multiple_ratio_mask,15.0,default
CIH,Banques,risk_free_rate,0.035,macro_config
CIH,Banques,scenario_cost_of_debt_addon,0.0,default
CIH,Banques,scenario_erp_addon,0.0,default
CIH,Banques,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
CIH,Banques,scenario_probability_base,0.55,default
CIH,Banques,scenario_probability_bear,0.25,default
CIH,Banques,scenario_probability_bull,0.2,default
CIH,Banques,sensitivity_terminal_growth_step,0.005,default
CIH,Banques,sensitivity_wacc_step,0.005,default
CIH,Banques,stable_payout_ratio,0.55,default
CIH,Banques,tax_rate,0.35,default
CIH,Banques,terminal_growth,0.025,default
CIH,Banques,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.085, ""discount_rate"": 0.095, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.5761849292748799, ""payout_source"": ""historical_dividends_to_net_income"", ""raw_growth"": 0.04230727575722581, ""retention"": 0.42381507072512015, ""roe"": 0.09982484975071981, ""roe_source"": ""historical_roe"", ""source"": ""retention_times_roe"", ""terminal_growth"": 0.035}, ""firm"": {""path"": ""firm"", ""source"": ""not_used_for_financials"", ""terminal_growth"": 0.025}}",computed
CIH,Banques,terminal_growth_ceiling_source,1.0,default
CIH,Banques,terminal_growth_discount_buffer,0.01,default
CIH,Banques,terminal_growth_equity,0.035,computed_from_fundamentals
CIH,Banques,terminal_growth_firm,0.025,computed_from_fundamentals
CIH,Banques,terminal_growth_floor,0.0,default
CIH,Banques,use_balance_sheet_capital_weights,1.0,default
CIH,Banques,wacc,0.04929898431430316,computed
CMA,BTP,beta,0.7454179130272304,beta_history
CMA,BTP,beta_min_observations,60.0,default
CMA,BTP,beta_window_years,2.0,default
CMA,BTP,beta_zero_return_threshold,0.3,default
CMA,BTP,bs_balance_fail_bps,200.0,default
CMA,BTP,bs_balance_warn_bps,50.0,default
CMA,BTP,computed_debt_weight,0.0995372572263425,computed
CMA,BTP,computed_equity_weight,0.9004627427736575,computed
CMA,BTP,cost_of_capital_build_up,"{""average_total_debt"": 2633000000.0, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 0.7454179130272304, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": false, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""ols"", ""beta_n_obs"": 104, ""beta_r2"": 0.3932102723319948, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.057692307692307696, ""cost_of_debt"": 0.045000000000000005, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.045000000000000005, ""cost_of_debt_source"": ""synthetic_interest_coverage_spread"", ""cost_of_debt_unclamped"": 0.045000000000000005, ""cost_of_equity"": 0.095, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": true, ""cost_of_equity_unfloored"": 0.07972507478163382, ""country_risk_premium"": 0.0, ""debt_weight"": 0.0995372572263425, ""effective_cost_of_debt"": 0.045000000000000005, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.9004627427736575, ""interest_coverage"": 319.9496142339789, ""interest_expense"": 6351000.0, ""kd_effective"": 0.0024120774781617926, ""kd_synthetic"": 0.045000000000000005, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 23819406600.0, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": ""AA"", ""synthetic_spread"": 0.01, ""tax_rate"": 0.35, ""total_debt"": 2633000000.0, ""wacc"": 0.08845542533736797, ""weight_source"": ""market_cap_plus_debt""}",computed
CMA,BTP,cost_of_debt,0.045000000000000005,computed
CMA,BTP,cost_of_equity,0.095,computed
CMA,BTP,cost_of_equity_floor,0.095,scenario
CMA,BTP,country_risk_premium,0.0,macro_config
CMA,BTP,currency,MAD,scenario
CMA,BTP,default_debt_weight,0.3,default
CMA,BTP,default_equity_weight,0.7,default
CMA,BTP,equity_risk_premium,0.06,macro_config
CMA,BTP,fade_years,5.0,default
CMA,BTP,forecast_years,5.0,default
CMA,BTP,justified_multiple_ratio_mask,3.0,default
CMA,BTP,mid_year_discounting,1.0,default
CMA,BTP,mid_year_terminal,0.0,default
CMA,BTP,peer_min_count,3.0,default
CMA,BTP,proxy_weight_cap,0.25,default
CMA,BTP,relative_multiple_ratio_mask,15.0,default
CMA,BTP,risk_free_rate,0.035,macro_config
CMA,BTP,scenario_cost_of_debt_addon,0.0,default
CMA,BTP,scenario_erp_addon,0.0,default
CMA,BTP,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
CMA,BTP,scenario_probability_base,0.55,default
CMA,BTP,scenario_probability_bear,0.25,default
CMA,BTP,scenario_probability_bull,0.2,default
CMA,BTP,sensitivity_terminal_growth_step,0.005,default
CMA,BTP,sensitivity_wacc_step,0.005,default
CMA,BTP,stable_payout_ratio,0.55,default
CMA,BTP,tax_rate,0.35,default
CMA,BTP,terminal_growth,0.025,default
CMA,BTP,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""raw"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.085, ""discount_rate"": 0.095, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 1.1507194611519385, ""payout_source"": ""historical_dividends_to_net_income"", ""raw_growth"": 0.03, ""retention"": 0.0, ""roe"": null, ""roe_source"": ""missing_roe"", ""source"": ""earnings_growth_proxy_missing_roe"", ""terminal_growth"": 0.03}, ""firm"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.07845542533736798, ""discount_rate"": 0.08845542533736797, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": 0.03511985701697481, ""reinvestment_rate"": 0.1280690224807872, ""roic"": 0.2742260098240655, ""source"": ""reinvestment_times_roic"", ""tax_rate"": 0.35, ""terminal_growth"": 0.035}}",computed
CMA,BTP,terminal_growth_ceiling_source,1.0,default
CMA,BTP,terminal_growth_discount_buffer,0.01,default
CMA,BTP,terminal_growth_equity,0.03,computed_from_fundamentals
CMA,BTP,terminal_growth_firm,0.035,computed_from_fundamentals
CMA,BTP,terminal_growth_floor,0.0,default
CMA,BTP,use_balance_sheet_capital_weights,1.0,default
CMA,BTP,wacc,0.08845542533736797,computed
CMG,Industrie,beta,1.1037572091719798,beta_history
CMG,Industrie,beta_min_observations,60.0,default
CMG,Industrie,beta_window_years,2.0,default
CMG,Industrie,beta_zero_return_threshold,0.3,default
CMG,Industrie,bs_balance_fail_bps,200.0,default
CMG,Industrie,bs_balance_warn_bps,50.0,default
CMG,Industrie,computed_debt_weight,0.06610930869748832,computed
CMG,Industrie,computed_equity_weight,0.9338906913025117,computed
CMG,Industrie,cost_of_capital_build_up,"{""average_total_debt"": 424105966.0, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 1.1037572091719798, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": false, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""ols"", ""beta_n_obs"": 76, ""beta_r2"": 0.35367002156935856, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.05263157894736842, ""cost_of_debt"": 0.055, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.055, ""cost_of_debt_source"": ""registry_default_missing_debt_inputs"", ""cost_of_debt_unclamped"": 0.055, ""cost_of_equity"": 0.1012254325503188, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": false, ""cost_of_equity_unfloored"": 0.1012254325503188, ""country_risk_premium"": 0.0, ""debt_weight"": 0.06610930869748832, ""effective_cost_of_debt"": 0.055, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.9338906913025117, ""interest_coverage"": null, ""interest_expense"": null, ""kd_effective"": null, ""kd_synthetic"": null, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 5991117160.0, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": null, ""synthetic_spread"": null, ""tax_rate"": 0.35, ""total_debt"": 424105966.0, ""wacc"": 0.0968968969677482, ""weight_source"": ""market_cap_plus_debt""}",computed
CMG,Industrie,cost_of_debt,0.055,computed
CMG,Industrie,cost_of_equity,0.1012254325503188,computed
CMG,Industrie,cost_of_equity_floor,0.095,scenario
CMG,Industrie,country_risk_premium,0.0,macro_config
CMG,Industrie,currency,MAD,scenario
CMG,Industrie,default_debt_weight,0.3,default
CMG,Industrie,default_equity_weight,0.7,default
CMG,Industrie,equity_risk_premium,0.06,macro_config
CMG,Industrie,fade_years,5.0,default
CMG,Industrie,forecast_years,5.0,default
CMG,Industrie,justified_multiple_ratio_mask,3.0,default
CMG,Industrie,mid_year_discounting,1.0,default
CMG,Industrie,mid_year_terminal,0.0,default
CMG,Industrie,peer_min_count,3.0,default
CMG,Industrie,proxy_weight_cap,0.25,default
CMG,Industrie,relative_multiple_ratio_mask,15.0,default
CMG,Industrie,risk_free_rate,0.035,macro_config
CMG,Industrie,scenario_cost_of_debt_addon,0.0,default
CMG,Industrie,scenario_erp_addon,0.0,default
CMG,Industrie,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
CMG,Industrie,scenario_probability_base,0.55,default
CMG,Industrie,scenario_probability_bear,0.25,default
CMG,Industrie,scenario_probability_bull,0.2,default
CMG,Industrie,sensitivity_terminal_growth_step,0.005,default
CMG,Industrie,sensitivity_wacc_step,0.005,default
CMG,Industrie,stable_payout_ratio,0.55,default
CMG,Industrie,tax_rate,0.35,default
CMG,Industrie,terminal_growth,0.025,default
CMG,Industrie,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""raw"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.0912254325503188, ""discount_rate"": 0.1012254325503188, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.55, ""payout_source"": ""stable_payout_assumption"", ""raw_growth"": 0.03, ""retention"": 0.44999999999999996, ""roe"": null, ""roe_source"": ""missing_roe"", ""source"": ""earnings_growth_proxy_missing_roe"", ""terminal_growth"": 0.03}, ""firm"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.0868968969677482, ""discount_rate"": 0.0968968969677482, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": 0.04544336475524132, ""reinvestment_rate"": 0.7413558700441338, ""roic"": 0.06129763935441156, ""source"": ""reinvestment_times_roic"", ""tax_rate"": 0.35, ""terminal_growth"": 0.035}}",computed
CMG,Industrie,terminal_growth_ceiling_source,1.0,default
CMG,Industrie,terminal_growth_discount_buffer,0.01,default
CMG,Industrie,terminal_growth_equity,0.03,computed_from_fundamentals
CMG,Industrie,terminal_growth_firm,0.035,computed_from_fundamentals
CMG,Industrie,terminal_growth_floor,0.0,default
CMG,Industrie,use_balance_sheet_capital_weights,1.0,default
CMG,Industrie,wacc,0.0968968969677482,computed
CMT,Mines,beta,1.1582912752393626,beta_history
CMT,Mines,beta_min_observations,60.0,default
CMT,Mines,beta_window_years,2.0,default
CMT,Mines,beta_zero_return_threshold,0.3,default
CMT,Mines,bs_balance_fail_bps,200.0,default
CMT,Mines,bs_balance_warn_bps,50.0,default
CMT,Mines,computed_debt_weight,0.019248576653880342,computed
CMT,Mines,computed_equity_weight,0.9807514233461196,computed
CMT,Mines,cost_of_capital_build_up,"{""average_total_debt"": 171581683.0, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 1.1582912752393626, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": false, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""ols"", ""beta_n_obs"": 104, ""beta_r2"": 0.09647881683628712, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.038461538461538464, ""cost_of_debt"": 0.045000000000000005, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.045000000000000005, ""cost_of_debt_source"": ""synthetic_interest_coverage_spread"", ""cost_of_debt_unclamped"": 0.045000000000000005, ""cost_of_equity"": 0.10449747651436175, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": false, ""cost_of_equity_unfloored"": 0.10449747651436175, ""country_risk_premium"": 0.0, ""debt_weight"": 0.019248576653880342, ""effective_cost_of_debt"": 0.045000000000000005, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.9807514233461196, ""interest_coverage"": 214.45316287577188, ""interest_expense"": 1808544.0, ""kd_effective"": 0.010540425809904197, ""kd_synthetic"": 0.045000000000000005, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 8742411600.0, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": ""AA"", ""synthetic_spread"": 0.01, ""tax_rate"": 0.35, ""total_debt"": 171581683.0, ""wacc"": 0.10304906969466399, ""weight_source"": ""market_cap_plus_debt""}",computed
CMT,Mines,cost_of_debt,0.045000000000000005,computed
CMT,Mines,cost_of_equity,0.10449747651436175,computed
CMT,Mines,cost_of_equity_floor,0.095,scenario
CMT,Mines,country_risk_premium,0.0,macro_config
CMT,Mines,currency,MAD,scenario
CMT,Mines,default_debt_weight,0.3,default
CMT,Mines,default_equity_weight,0.7,default
CMT,Mines,equity_risk_premium,0.06,macro_config
CMT,Mines,fade_years,5.0,default
CMT,Mines,forecast_years,5.0,default
CMT,Mines,justified_multiple_ratio_mask,3.0,default
CMT,Mines,mid_year_discounting,1.0,default
CMT,Mines,mid_year_terminal,0.0,default
CMT,Mines,peer_min_count,3.0,default
CMT,Mines,proxy_weight_cap,0.25,default
CMT,Mines,relative_multiple_ratio_mask,15.0,default
CMT,Mines,risk_free_rate,0.035,macro_config
CMT,Mines,scenario_cost_of_debt_addon,0.0,default
CMT,Mines,scenario_erp_addon,0.0,default
CMT,Mines,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
CMT,Mines,scenario_probability_base,0.55,default
CMT,Mines,scenario_probability_bear,0.25,default
CMT,Mines,scenario_probability_bull,0.2,default
CMT,Mines,sensitivity_terminal_growth_step,0.005,default
CMT,Mines,sensitivity_wacc_step,0.005,default
CMT,Mines,stable_payout_ratio,0.55,default
CMT,Mines,tax_rate,0.35,default
CMT,Mines,terminal_growth,0.025,default
CMT,Mines,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""raw"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.09449747651436176, ""discount_rate"": 0.10449747651436175, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.8586480070953922, ""payout_source"": ""historical_dividends_to_net_income"", ""raw_growth"": 0.03, ""retention"": 0.14135199290460776, ""roe"": null, ""roe_source"": ""missing_roe"", ""source"": ""earnings_growth_proxy_missing_roe"", ""terminal_growth"": 0.03}, ""firm"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.09304906969466399, ""discount_rate"": 0.10304906969466399, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": 0.07177710213247832, ""reinvestment_rate"": 0.3812581756842787, ""roic"": 0.1882637716651018, ""source"": ""reinvestment_times_roic"", ""tax_rate"": 0.35, ""terminal_growth"": 0.035}}",computed
CMT,Mines,terminal_growth_ceiling_source,1.0,default
CMT,Mines,terminal_growth_discount_buffer,0.01,default
CMT,Mines,terminal_growth_equity,0.03,computed_from_fundamentals
CMT,Mines,terminal_growth_firm,0.035,computed_from_fundamentals
CMT,Mines,terminal_growth_floor,0.0,default
CMT,Mines,use_balance_sheet_capital_weights,1.0,default
CMT,Mines,wacc,0.10304906969466399,computed
COL,BTP,beta,0.6703072845014948,beta_history
COL,BTP,beta_min_observations,60.0,default
COL,BTP,beta_window_years,2.0,default
COL,BTP,beta_zero_return_threshold,0.3,default
COL,BTP,bs_balance_fail_bps,200.0,default
COL,BTP,bs_balance_warn_bps,50.0,default
COL,BTP,computed_debt_weight,0.8149824572894808,computed
COL,BTP,computed_equity_weight,0.18501754271051915,computed
COL,BTP,cost_of_capital_build_up,"{""average_total_debt"": 5679708000.0, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 0.6703072845014948, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": false, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""ols"", ""beta_n_obs"": 104, ""beta_r2"": 0.1172490523227272, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.04807692307692308, ""cost_of_debt"": 0.045000000000000005, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.045000000000000005, ""cost_of_debt_source"": ""synthetic_interest_coverage_spread"", ""cost_of_debt_unclamped"": 0.045000000000000005, ""cost_of_equity"": 0.095, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": true, ""cost_of_equity_unfloored"": 0.07521843707008968, ""country_risk_premium"": 0.0, ""debt_weight"": 0.8149824572894808, ""effective_cost_of_debt"": 0.045000000000000005, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.18501754271051915, ""interest_coverage"": 11.535259095953712, ""interest_expense"": 9714387.33, ""kd_effective"": 0.0017103673868445349, ""kd_synthetic"": 0.045000000000000005, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 1289408880.0, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": ""AA"", ""synthetic_spread"": 0.01, ""tax_rate"": 0.35, ""total_debt"": 5679708000.0, ""wacc"": 0.04141490343321663, ""weight_source"": ""market_cap_plus_debt""}",computed
COL,BTP,cost_of_debt,0.045000000000000005,computed
COL,BTP,cost_of_equity,0.095,computed
COL,BTP,cost_of_equity_floor,0.095,scenario
COL,BTP,country_risk_premium,0.0,macro_config
COL,BTP,currency,MAD,scenario
COL,BTP,default_debt_weight,0.3,default
COL,BTP,default_equity_weight,0.7,default
COL,BTP,equity_risk_premium,0.06,macro_config
COL,BTP,fade_years,5.0,default
COL,BTP,forecast_years,5.0,default
COL,BTP,justified_multiple_ratio_mask,3.0,default
COL,BTP,mid_year_discounting,1.0,default
COL,BTP,mid_year_terminal,0.0,default
COL,BTP,peer_min_count,3.0,default
COL,BTP,proxy_weight_cap,0.25,default
COL,BTP,relative_multiple_ratio_mask,15.0,default
COL,BTP,risk_free_rate,0.035,macro_config
COL,BTP,scenario_cost_of_debt_addon,0.0,default
COL,BTP,scenario_erp_addon,0.0,default
COL,BTP,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
COL,BTP,scenario_probability_base,0.55,default
COL,BTP,scenario_probability_bear,0.25,default
COL,BTP,scenario_probability_bull,0.2,default
COL,BTP,sensitivity_terminal_growth_step,0.005,default
COL,BTP,sensitivity_wacc_step,0.005,default
COL,BTP,stable_payout_ratio,0.55,default
COL,BTP,tax_rate,0.35,default
COL,BTP,terminal_growth,0.025,default
COL,BTP,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""raw"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.085, ""discount_rate"": 0.095, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.41907720211231964, ""payout_source"": ""historical_dividends_to_net_income"", ""raw_growth"": 0.03, ""retention"": 0.5809227978876803, ""roe"": null, ""roe_source"": ""missing_roe"", ""source"": ""earnings_growth_proxy_missing_roe"", ""terminal_growth"": 0.03}, ""firm"": {""binding_constraint"": ""raw"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.03141490343321663, ""discount_rate"": 0.04141490343321663, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": 0.0, ""reinvestment_rate"": 0.0, ""roic"": 0.0438581388127036, ""source"": ""reinvestment_times_roic"", ""tax_rate"": 0.35, ""terminal_growth"": 0.0}}",computed
COL,BTP,terminal_growth_ceiling_source,1.0,default
COL,BTP,terminal_growth_discount_buffer,0.01,default
COL,BTP,terminal_growth_equity,0.03,computed_from_fundamentals
COL,BTP,terminal_growth_firm,0.0,computed_from_fundamentals
COL,BTP,terminal_growth_floor,0.0,default
COL,BTP,use_balance_sheet_capital_weights,1.0,default
COL,BTP,wacc,0.04141490343321663,computed
CRS,Agroalimentaire,beta,0.4483148280885791,beta_history
CRS,Agroalimentaire,beta_min_observations,60.0,default
CRS,Agroalimentaire,beta_window_years,2.0,default
CRS,Agroalimentaire,beta_zero_return_threshold,0.3,default
CRS,Agroalimentaire,bs_balance_fail_bps,200.0,default
CRS,Agroalimentaire,bs_balance_warn_bps,50.0,default
CRS,Agroalimentaire,computed_debt_weight,0.3,computed
CRS,Agroalimentaire,computed_equity_weight,0.7,computed
CRS,Agroalimentaire,cost_of_capital_build_up,"{""average_total_debt"": null, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 0.4483148280885791, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": false, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""ols"", ""beta_n_obs"": 104, ""beta_r2"": 0.039529728433733924, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.04807692307692308, ""cost_of_debt"": 0.085, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.09, ""cost_of_debt_source"": ""synthetic_interest_coverage_spread"", ""cost_of_debt_unclamped"": 0.09, ""cost_of_equity"": 0.095, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": true, ""cost_of_equity_unfloored"": 0.06189888968531475, ""country_risk_premium"": 0.0, ""debt_weight"": 0.3, ""effective_cost_of_debt"": 0.085, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.7, ""interest_coverage"": 1.373714466005411, ""interest_expense"": 12335921.35, ""kd_effective"": null, ""kd_synthetic"": 0.09, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 147420000.0, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": ""CCC"", ""synthetic_spread"": 0.055, ""tax_rate"": 0.35, ""total_debt"": null, ""wacc"": 0.083075, ""weight_source"": ""default_target_missing_market_cap_or_debt""}",computed
CRS,Agroalimentaire,cost_of_debt,0.085,computed
